,project_id,pool_id,title,description,pool_startedAt,hasInstructions,mayContainAdultContent,requesterID,requesterTrusted,lang,grade,averageAcceptanceTimeSec,moneyAvgHourly,moneyMed,moneyTop10,moneyMax3,reward
390,99464,34622566,Ordnen das Schlagwort im Zusammenhang mit der Suchanfrage,"Dies ist die ERSTE von DREI Phasen vor dem Eintritt in reguläre hochbezahlte Aufgaben. Jede Stufe besteht aus einem Training und einer Prüfung. Dies ist Ihre erste Prüfung: Sie haben nur eine begrenzte Anzahl von Versuchen, also denken Sie sorgfältig nach, bevor Sie Ihre Antworten einreichen. Wenn Sie eine Note über 70 oder 80 erreichen, erhalten Sie eine 20-prozentige oder 50-prozentige Erhöhung der Vergütung für reguläre Aufgaben (jeweils). DENKEN SIE DARAN, DIE ANLEITUNG ZU LESEN, BEVOR SIE BEGINNEN. Prüfen Sie die Paare der Suchanfragen und Schlüsselwörter der Werbetreibenden und stufen Sie deren Relevanz in 4 mögliche Klassen ein: ausgezeichnet, gut, mittelmäßig und schlecht.",2022-09-01T10:29:16.000Z,1,1,590fb2001662aa37ac9acec70ea25e27,0,,4.84,,0.0,0.29,0.93,2.58,0.0
391,100444,36475216,Классификация изображений v.2,"Необходимо выбрать категории, которым соответствует изображение",2022-11-21T05:00:39.000Z,1,1,7ac34d663979a582df7edbd3a18e792a,1,RU,4.96,,0.0,0.01,0.02,0.08,0.0
392,100444,36594991,Классификация изображений v.2,"Необходимо выбрать категории, которым соответствует изображение",2022-11-28T07:34:04.000Z,1,1,7ac34d663979a582df7edbd3a18e792a,1,RU,4.98,,0.0,,,,0.0
393,100444,36618461,Классификация изображений v.2,"Необходимо выбрать категории, которым соответствует изображение",2022-11-29T14:59:01.000Z,1,1,7ac34d663979a582df7edbd3a18e792a,1,RU,4.98,,0.0,0.01,0.03,0.09,0.0
394,100444,36732436,Классификация изображений v.2,"Необходимо выбрать категории, которым соответствует изображение",2022-12-07T05:20:20.000Z,1,1,7ac34d663979a582df7edbd3a18e792a,1,RU,4.97,,0.0,0.01,0.03,0.13,0.0
395,100444,36763839,Классификация изображений v.2,"Необходимо выбрать категории, которым соответствует изображение",2022-12-09T05:02:49.000Z,1,1,7ac34d663979a582df7edbd3a18e792a,1,RU,4.96,,0.0,0.01,0.03,0.07,0.0
396,100460,35414347,Search Satisfaction Fresh MG (5P) [1DCG] (English),"You are given a user's query and webpage. Your task is to understand the query and assess how well the given webpage meets the user’s intent. Feel free to send us comments to help improve your experience.
This task uses external web site for labeling.
Regular payment per page is $0.027.
To access paid work, training and qualification test should be passed.
",2022-12-10T01:03:48.000Z,1,1,22f6fe514b6d5b051587167a30a56082,0,,,,0.0,0.0,0.08,0.83,0.0
397,100700,34281301,Identify Valid Coupon Codes (ES),¡Identifique si el código de cupón dado es válido o no!,2022-12-05T18:37:57.000Z,1,0,7c13b57ffa8e4a3b719adfe89d811a03,0,,4.23,,0.411429,0.02,0.04,,0.0
398,100992,34605069,🚕 Проверка фото кондиционера,Установлен ли цифровой короб на машине такси?,2022-08-05T10:14:01.000Z,1,0,ac857b8ce02e84e737917295da49bee1,1,,4.93,,0.0,0.01,0.02,0.06,0.0
399,101215,34349310,Сравнить мебель на фото,"Сравнить, являются ли предметы мебели одинаковыми",2022-07-12T20:47:25.000Z,1,0,ff1b1339edbf3473004401b00e3e7a74,0,,4.91,,0.0,,,,0.0
400,101216,34440770,Binary product relevance markup,You have to determine whether the given product is relevant to the query.,2022-07-19T09:24:30.000Z,1,1,46f89a3797a8bff3106145d8f50dfc2a,1,,4.66,,0.0,,,,0.0
401,101216,34456982,Binary product relevance markup,You have to determine whether the given product is relevant to the query.,2022-08-31T14:51:26.000Z,1,1,46f89a3797a8bff3106145d8f50dfc2a,1,,4.66,,0.0,,,,0.0
402,101443,34373842,Search for businesses by specific category (Indonesian language),"HitApp corresponding to the '21409' HitAppTemplate for the 'id-UN' market.  Created by the Local Search UhrsBatchConfigHitAppMarket tool.
This task uses external web site for labeling.
Regular payment per page is $0.05.
To access paid work, training and qualification test should be passed.
",2022-12-09T15:57:26.000Z,1,1,2885e896fd94297d65230e777ae2c877,0,,,,0.0,,,,0.0
403,101570,34382380,Search for businesses by specific category (English),"Help make searching for local businesses better! You will be given a query searching for a business by a general category (best hotels near me, Italian restaurants, apartments for sale), and you will determine if the returned result fulfills the query.
This task uses external web site for labeling.
Regular payment per page is $0.04.
To access paid work, training and qualification test should be passed.
",2022-12-10T09:56:09.000Z,1,1,2885e896fd94297d65230e777ae2c877,0,,,,0.0,0.0,0.08,0.47,0.0
404,102034,36783947,Табличка не найдена,В этом задании вам требуется определить являются ли фотографии подъездов качественными и возможно ли с них считать информацию по диапазону квартир. ,2022-12-10T14:02:43.000Z,1,1,798fdfb141c5e987f1d50f21781bcd0c,1,,,,1.125,0.01,0.01,,0.01
405,102162,34452943,Разметка сайтов-подражателей,Нужно определить мимикрирует ли правый сайт под левый. ,2022-07-21T09:53:17.000Z,1,1,fa517ea3113e489138d249ff9844f572,1,,4.95,,1.30909,0.16,2.01,5.27,0.0
406,102196,36617958,Выделите все головы людей на фотографии,"Внимание: в инструкцию внесены дополнения, касающиеся того, что нужно обводить именно головы. 
Ознакомьтесь с ними",2022-11-29T14:24:31.000Z,1,1,380365d34353e9b5171b3f8f64c6c555,1,,4.34,6945.0,0.514286,0.04,1.33,10.65,0.0
407,102386,36762813,Indonesian web ranking (peringkat web Indonesia) ,"Saat Anda mencari sesuatu menggunakan mesin pencarian, mesin menampilkan daftar situs web tempat jawaban atas pertanyaan Anda tersedia. Ada hasil pencarian yang baik, ada juga yang buruk; ini disebut relevansi. Itu yang Anda perlu evaluasi dalam tugas-tugas kategori ini.",2022-12-09T02:59:41.000Z,1,1,943f3497dcdc8473c563b7113344d5f0,1,,5.0,,0.725806,0.1,0.2,,0.0
408,102386,36777289,Indonesian web ranking (peringkat web Indonesia) ,"Saat Anda mencari sesuatu menggunakan mesin pencarian, mesin menampilkan daftar situs web tempat jawaban atas pertanyaan Anda tersedia. Ada hasil pencarian yang baik, ada juga yang buruk; ini disebut relevansi. Itu yang Anda perlu evaluasi dalam tugas-tugas kategori ini.",2022-12-10T03:33:28.000Z,1,1,943f3497dcdc8473c563b7113344d5f0,1,,5.0,,0.705882,0.08,0.18,,0.0
409,102386,36777542,Indonesian web ranking (peringkat web Indonesia) ,"Saat Anda mencari sesuatu menggunakan mesin pencarian, mesin menampilkan daftar situs web tempat jawaban atas pertanyaan Anda tersedia. Ada hasil pencarian yang baik, ada juga yang buruk; ini disebut relevansi. Itu yang Anda perlu evaluasi dalam tugas-tugas kategori ini.",2022-12-10T03:40:27.000Z,1,1,943f3497dcdc8473c563b7113344d5f0,1,,5.0,,0.705882,0.08,0.18,,0.0
410,102424,34984130,Выделите блоки текста на картинке,Найдите на картинке и выделите отдельные блоки с текстом многоугольниками.,2022-08-21T15:11:56.000Z,1,1,b4e4d09c6bbee0fb99813d53d082e4b0,1,,,,0.470588,0.06,0.39,1.1,0.0
411,102454,34494229,Модерация фотографий отельных номеров,,2022-07-25T13:45:04.000Z,1,1,4be045b04bfbf6c69c5e7b995879aa7d,1,,4.94,,1.5,0.03,0.12,2.64,0.0
412,102498,34494785,Модерация данных об отельных номерах,,2022-07-26T13:55:07.000Z,1,1,4be045b04bfbf6c69c5e7b995879aa7d,1,,4.97,,1.46939,0.04,0.28,,0.0
413,102499,34559407,Хорошая ли рекомендация?,"Оцените, насколько рекомендация похожего товара привлекательна для покупателя",2022-08-31T10:26:07.000Z,1,0,da7ee587ec8fdfcb873267764a28aa20,1,,4.84,,0.461538,0.04,0.2,,0.0
414,102966,35302771,Check the similarity between two products,"In this task, you will see two product listings. The PRODUCT is a product that a user has bookmarked for 
which we would like to show them. The RECOMMENDED PRODUCT offers a product we 
might suggest to the user. The goal of this task is to classify these recommendations into one of the 
following categories based on how closely the RECOMMENDED PRODUCT matches the PRODUCT.",2022-09-09T11:12:43.000Z,1,0,dbaa749ed83b3ef412a3167f6c53c363,0,EN,4.63,,0.860068,0.07,2.5,15.0,0.0
415,102966,36623936,Check the similarity between two products,"In this task, you will see two product listings. The PRODUCT is a product that a user has bookmarked for 
which we would like to show them. The RECOMMENDED PRODUCT offers a product we 
might suggest to the user. The goal of this task is to classify these recommendations into one of the 
following categories based on how closely the RECOMMENDED PRODUCT matches the PRODUCT.",2022-11-29T22:41:01.000Z,1,0,dbaa749ed83b3ef412a3167f6c53c363,0,EN,4.63,,0.0,0.07,1.6,16.56,0.0
416,104111,36647901,Shoot a side view video,Move like that you're trying on new clothes and recording this video for a friend!,2022-12-01T11:54:52.000Z,1,1,d7c30a7d8be0e1125025fe027d54a9d7,0,EN,,227732.0,0.409091,0.01,0.01,,0.0
417,104591,35142437,Сравнение курсов (Side-by-side),"Определите, какой из двух курсов онлайн-обучения лучше подходит под запрос. Экзамен из 20 заданий",2022-11-22T13:28:58.000Z,1,0,9d3b4c107dd779d8cea3aabbb5c8c302,1,,4.96,,0.0,0.0,0.02,0.2,0.0
418,104758,34746135,Инфоплотность факта,"Обязательное обучение разметке с дублями (5 страниц по 1 задаче)
Пожалуйста, прочтите инструкцию перед выполнением",2022-11-21T15:14:06.000Z,1,1,347f24987d8fec6d8f78c0a410e2cd94,1,,4.6,,0.105882,0.84,3.42,11.29,0.0
419,105271,35186664,Отличается ли штамп Louis Vuitton сумки от оригинала?,"Определите, отличается ли штамп Louis Vuitton сумки в задании от установленного образца. ",2022-11-23T09:47:17.000Z,1,0,0d0f8804cdf7478881b3d99973a3cae2,0,,4.92,,1.45161,0.0,0.15,,0.0
420,105273,36185755,[Toloka] English Grammar Test,"Take the test and get more paid tasks.
After you pass the test, you'll get access to more difficult tasks that require advanced language skills.",2022-11-03T19:07:13.000Z,1,0,71daea4cffae4488067aebfb6583914a,0,EN,4.51,,0.0,,,,0.0
421,105540,36647181,Take a picture of your face,Take a picture of yourself using our service,2022-12-10T04:14:09.000Z,1,0,c69b008e44d038469bf39335173dce31,0,,,225028.0,8.4507,,,,0.5
422,105540,36647238,Take a picture of your face,Take a picture of yourself using our service,2022-12-01T12:26:01.000Z,1,0,c69b008e44d038469bf39335173dce31,0,,,225028.0,8.4507,,,,0.0
423,105540,36647307,Take a picture of your face,Take a picture of yourself using our service,2022-12-10T04:16:51.000Z,1,0,c69b008e44d038469bf39335173dce31,0,,,225028.0,8.4507,,,,0.0
424,105540,36647422,Take a picture of your face,Take a picture of yourself using our service,2022-12-01T12:23:18.000Z,1,0,c69b008e44d038469bf39335173dce31,0,,,225028.0,8.4507,,,,0.0
425,105762,34871166,[Toloka] Test de grammaire française,"Après avoir réussi le test, vous aurez accès à des tâches plus difficiles qui requièrent des compétences linguistiques avancées.",2022-09-29T14:59:33.000Z,0,0,71daea4cffae4488067aebfb6583914a,0,,,,0.0,,,,0.0
426,105766,36510138,[Toloka] Prueba de gramática española,Después de pasar la prueba tendrás acceso a tareas más difíciles que requieren habilidades lingüísticas avanzadas.,2022-11-23T11:40:51.000Z,0,0,71daea4cffae4488067aebfb6583914a,0,,4.56,,0.0,,,,0.0
427,105897,36452261,Take 10 photos of your face,You need to take 10 photos of your face according to the instruction: 2 face photos from identity cards + 2 indoor selfies + 2 outdoor selfies + 4 indoor selfies on a webcam or phone (according to the special method in the instruction),2022-12-09T21:13:14.000Z,1,0,d110f9fcd12deb90ed5f5a0378d72b4b,0,EN,4.2,67751.0,1.08043,0.0,0.18,1.28,0.0
428,105897,36452336,Take 10 photos of your face,You need to take 10 photos of your face according to the instruction: 2 face photos from identity cards + 2 indoor selfies + 2 outdoor selfies + 4 indoor selfies on a webcam or phone (according to the special method in the instruction),2022-12-09T21:13:46.000Z,1,0,d110f9fcd12deb90ed5f5a0378d72b4b,0,EN,4.2,67751.0,1.08043,0.0,0.18,1.28,0.0
429,105897,36452445,Take 10 photos of your face,You need to take 10 photos of your face according to the instruction: 2 face photos from identity cards + 2 indoor selfies + 2 outdoor selfies + 4 indoor selfies on a webcam or phone (according to the special method in the instruction),2022-12-09T14:00:34.000Z,1,0,d110f9fcd12deb90ed5f5a0378d72b4b,0,EN,4.2,67751.0,1.08043,0.09,0.17,1.11,0.0
430,105897,36452574,Take 10 photos of your face,You need to take 10 photos of your face according to the instruction: 2 face photos from identity cards + 2 indoor selfies + 2 outdoor selfies + 4 indoor selfies on a webcam or phone (according to the special method in the instruction),2022-12-09T14:00:36.000Z,1,0,d110f9fcd12deb90ed5f5a0378d72b4b,0,EN,4.2,67751.0,2.16086,0.09,0.17,,0.0
431,105897,36452603,Take 10 photos of your face,"Send in 10 photos of your relative/friend/acquaintance, taken according to the instructions. 
Each new set of 10 photos must include a new person who has never done the assignment before.
You cannot re-submit your photos, the assignment will be rejected.",2022-12-08T23:20:10.000Z,1,0,d110f9fcd12deb90ed5f5a0378d72b4b,0,EN,4.26,68382.0,3.27174,0.0,0.17,,0.0
432,105897,36452630,Take 10 photos of your face,You need to take 10 photos of your face according to the instruction: 2 face photos from identity cards + 2 indoor selfies + 2 outdoor selfies + 4 indoor selfies on a webcam or phone (according to the special method in the instruction),2022-12-09T10:20:06.000Z,1,0,d110f9fcd12deb90ed5f5a0378d72b4b,0,EN,4.21,67751.0,1.08043,0.0,0.18,1.28,0.0
433,106175,34921695,Does the store have this product? (English),"Do you like shopping? Help make local search better by seeing if a store has the product that the user is searching for!
This task uses external web site for labeling.
Regular payment per page is $0.04.
To access paid work, training and qualification test should be passed.
",2022-12-09T22:30:22.000Z,1,1,2885e896fd94297d65230e777ae2c877,0,,,,0.0,0.0,0.08,3.05,0.0
